100052894,nhiệm vụ bất khả thi iii (mission impossible iii ),"trong phần này, tom cruise hóa thân thành siêu điệp viên ethan, đã quyết từ bỏ nghề nguy hiểm này để cưới vợ và huấn luyện học trò của mình- lindsey farris. ethan phải bỏ dở lễ cưới để đi tìm lindsey đang nằm trong tay kẻ giết người không gớm tay. cứu được lindsey khỏi tay kẻ bắt cóc, nhưng ethan không thể giành lại cô từ tay thần chết. những gì cô để lại là một câu nói lấp lửng mà cô chưa kịp nói hết với anh, kèm theo là một tấm bưu ảnh berlin gửi về địa chỉ của ethan sau khi cô chết. dằn vặt, ân hận và căm thù kẻ gài bom trong đầu cô học trò yêu quý, siêu điệp viên này quyết đi hết con đường mà lindsey đã đi, tìm ra “kẻ hai mang” trong bọn đầu sỏ."
100052895,chào buổi sáng (morning glory ),"phim xoay quanh một cặp đôi phát thanh viên becky fuller và mike pomeroy có tính cách trái ngược nhau, cộng tác trong một chương trình chào buổi sáng đầy tính thử thách, và đang có nguy cơ bị đóng cửa. với tính cách xung đột nhau, liệu họ có thể hợp tác để vực dậy được chương trình của họ hay không? bộ phim có sự tham gia của kiều nữ rachel mcadams và ngôi sao gạo cội harrison ford."
100052897,không chốn dung thân (no country for old men ),"ở vùng quê texas hẻo lánh, thợ săn llewelyn moss (josh brolin) tìm thấy hiện trường của một vụ thảm sát giữa hai băng đảng sau một vụ mua bán ma túy không thành. llewelyn quyết định lấy cắp một vali tiền có 2 triệu đô la và không báo cảnh sát. điều mà anh không biết là một tên sát nhân máu lạnh (javier bardem) đang truy lùng anh và số tiền đó, giết hết bất cứ ai dám ngáng đường hắn. cảnh sát trưởng kỳ cựu ed tom bell (tommy lee jones) sẽ phải tìm ra lời giải đáp cho những vụ án đẫm máu này."
100052899,tắc kè nhát gan (rango),"hãy sẵn sàng nhảy điệu tango với rango, một bộ phim nhận được sự ủng hộ nhiệt liệt của giới phê bình và khán giả mà ""không giống bất cứ thứ gì bạn đã từng xem"". bộ phim về một chú thằn lằn cảnh kỳ lạ bị ném vào nơi hoang dã và một thị trấn ồn ào đang vô cùng cần có một anh hùng. hoàn cảnh đưa đẩy, tại thị trấn này, chú thằn lằn trải qua những sự cố dở khóc dở cười. sáng tạo vui vẻ với hoạt hình đẹp mắt, rango ""chứa đựng rất nhiều nguồn vui và thật sự hài hước"". một bộ phim hoạt hình đáng xem! "
100052901,khát vọng tình yêu (revolutionary road),frank (leonardo dicaprio) và april wheeler (kate winslet) là cặp vợ chồng đã cưới nhau được bảy năm. họ tưởng chừng như đang sống một cuộc sống hoàn hảo. họ sống ở khu ngoại ô conneticut cùng với hai con nhỏ. frank làm ở một công ty ở new york và april ở nhà làm nội trợ. nhưng họ không hạnh phúc. april vẫn còn ấp ủ ước mơ trở thành diễn viên của mình và frank chán ghét công việc hiện tại. họ quyết định chuyển đến paris để thay đổi cuộc sống của họ. nhưng liệu họ có thể vượt qua được những sóng gió của cuộc đời để tìm lại được hạnh phúc cho chính mình?
100052906,trường học rock (school of rock),"school of rock mang đến cho người xem cái nhìn sơ khai nhất về thứ âm nhạc xù xì, cuồng nhiệt nhưng đầy kích thích này. với sự kết hợp hài hòa giữa yếu tố hài hước và âm nhạc, school of rock đã gây được tiếng vang lớn ở thời điểm bộ phim này ra mắt, được đánh giá là một trong những bộ phim hài hay nhất có đề tài nhạc rock và học đường."
100052907,cảnh sát shaft (shaft),"john shaft (samuel l. jackson) là thám tử lạnh lùng và ngầu nhất của sở cảnh sát new york. walter wade jr. (christian bale) là thủ phạm của một vụ giết người liên quan đến phân biệt chủng tộc. trước phiên tòa của walter, nhân chứng chính trong vụ án đã biến mất một cách bí ẩn. nhờ vào quyền lực và quan hệ rộng của cha hắn ta, walter wade jr. thoát tội. nhiệm vụ của john shaft bây giờ là phải tìm ra được nhân chứng và đưa walter wade jr. ra trước công lý. walter sẽ thuê một tên trùm ma túy tên là peoples hernandez (jeffrey wright) để tìm thấy và trừ khử nhân chứng, và cùng lúc đó thanh toán luôn shaft. liệu shaft có thể bảo vệ được nhân chứng và phá được vụ án này? hãy bấm nút play và xem."
100052908,thiện xạ (shooter),"bob lee swagger (mark wahlberg), từng là một tay thiện xạ trong quân đội của mỹ, giờ đây đang sống ẩn dật ở trên vùng núi rockies. một hôm, anh được triệu tập bởi đại tá isaac johnson (danny glover) để bảo vệ tổng thống mỹ khỏi một vụ ám sát. nhưng khi tống thổng bị bắn và bob lee swagger bị gài là thủ phạm, anh sẽ phải chạy trốn khỏi một cuộc truy nã cấp quốc gia, chứng minh rằng mình vô tội và tìm ra lý do tại sao có người lại muốn gài bẫy anh."
100052909,du hành vào bóng đêm (star trek into darkness),"ra đời lần đầu tiên vào năm 1966 qua phiên bản truyền hình và sau này phát triển thành phiên bản điện ảnh, cho đến nay, star trek trở thành một trong những loạt phim khoa học viễn tưởng/ phiêu lưu vĩ đại nhất mọi thời đại. cũng giống với loạt phim star wars ở thời điểm cuối thập niên 1970 đầu những năm 1980, star trek có tác động văn hóa cực lớn, thậm chí trở thành một biểu tượng của hàng triệu tín đồ trên thế giới. phần star trek into darkness, bom tấn của năm 2013, khai thác sâu hơn về tình bạn giữa thuyền trưởng kirk và spock (zachary quito). kịch bản phát triển rất tốt mối quan hệ phức tạp, công tư lẫn lộn của hai người. lời thoại dí dỏm càng khiến cuộc đấu khẩu thêm phần thú vị."
100052911,ánh sao ma thuật (stardust),"tristan (charlie cox), để chứng tỏ tình yêu của mình với một cô gái xinh đẹp (sienna miller), hứa rằng mình sẽ mang về cho cô một ngôi sao băng. nhưng để tìm được ngôi sao băng này, anh sẽ phải đi qua một bức tường dẫn đến một thế giới ma thuật. khi tìm thấy ngôi sao, tristan ngỡ ngàng rằng đó là một cô gái tuyệt đẹp tên yvaine (claire danes). tristan và yvaine sẽ cùng nhau phải chạy trốn khi cả vương quốc ma thuật stormhold lùng sục cô gái sao băng. cùng nhau họ sẽ phải đánh bại được mụ phù thủy độc ác lamia (michelle pfeiffer), vượt qua những thử thách của vua cướp biển shakespeare (robert de niro), và thoát khỏi sự vây bắt của hoàng tử septimus (mark strong)."
100052912,quái vật vũ trụ (super 8),"joe lamb (joel courtney) và những người bạn của mình tình cờ quay lại được một đoạn băng kì quái trong lúc đang làm một bộ phim ngắn về quái vật và vũ trụ. những điều kỳ lạ bắt đầu xảy ra trong thị trấn của họ và mọi chuyện thật sự trở nên đáng lo ngại khi quân đội mỹ phải can thiệp vào. jackson lamb (kyle chandler), cha của joe và cũng là phó cảnh sát trưởng, sẽ quyết định tự mình khám phá ra những điều bí ẩn này, mặc cho sự ngăn cản của bên phía quân đội. những đứa trẻ và người dân trong thị trấn sẽ sớm phát hiện ra rằng quái vật và vũ trụ không đơn thuần chỉ là sự hư cấu."
100052913,cuộc phiêu lưu của tintin (the adventures of tintin),"chuyến phiêu lưu bắt đầu khi tintin (jaimie bell), một phóng viên trẻ tuổi, mua lại một mô hình của con tàu unicorn ở ngoài chợ. tintin bất ngờ bị bắt cóc bởi tên xấu xa sakharine (daniel craig) và bị đưa đến marốc trên một con tàu chở hàng. cùng với sự giúp đỡ của thuyền trưởng haddock (andy serkis), tintin và chú chó snowy đã trốn thoát được. điều mà tintin sẽ sớm phát hiện ra đó chính là ẩn chứa trong mô hình của tàu unicorn, chính là một đầu mối dẫn đến tàu unicorn huyền thoại, đang nằm sâu dưới đáy biển. tintin sẽ phải chạy đua với thời gian để tìm thấy con tàu và kho báu nằm trong đó, trước khi gã xấu xa sakharine chiếm được nó."
100052914,chuyến phiêu lưu ý nghĩa (the guilt trip),"andy và joyce là một bộ đôi hài hước tuyệt hảo khi họ tham gia cùng nhau trên chuyến đi độc nhất vô nhị này! andy brewster sắp bắt tay vào chuyến đi đường dài nhưng kế hoạch đột nhiên thay đổi khi anh dừng chân thăm mẹ. andy đã lưỡng lự và cuối cùng đã mời mẹ của mình joyce (barbra streisand) đi cùng trên chuyến hành trình 8 ngày với 3000 dặm khắp đất nước. càng đi xa, họ càng đến gần nhau hơn và andy đã nhận ra rằng họ có nhiều điểm chung hơn anh từng tưởng tượng. "
100052915,tiết khí sư cuối cùng (the last airbender),"“barbra streisand và seth rogen bộ đôi hài hước tuyệt hảo "" khi họ tham gia cùng trên chuyến đi độc nhất vô nhị! kế hoạch dừng chân nhanh chóng ở chỗ của mẹ đột nhiên thay đổi khi anh chàng andy lưỡng lự (seth rogen) mời mẹ anh ta, joyce (barbra streisand), trên chuyến hành trình 8 ngày, 3000 dặm khắp đất nước. nhưng càng đi xa, họ càng đến gần nhau hơn và andy có thể nhận ra rằng họ có nhiều điểm chung hơn anh từng tưởng tượng .*jake hamilton, fox-tv"
100052916,ứng cử viên bị giật dây (the manchurian candidate),"diễn viên thắng giải viện hàn lâm denzel washington và meryl streep, cùng với ứng cử viên giải quả cầu vàng và emmy liev schreiber, mê hoặc một thế hệ khán giả mới trong bộ phim ""ứng cử viên bị giật dây"" của người chiến thắng giải thưởng viện hàn lâm jonathan demme. khi toàn bộ dân tộc dõi theo chiến dịch tranh cử tổng thống hướng tới ngày bầu cử, một người lính đã chạy đua để phát hiện ra âm mưu đằng sau nó - một âm mưu tìm cách tiêu diệt nền dân chủ."
100052918,vòng tròn tử thần 2  (the ring two),"naomi watts đóng vai phóng viên điều tra rachel keller, quyết tâm bắt đầu một cuộc sống mới mà thoát khỏi những kí ức đầy ám ảnh của cô.nhưng khi samara đầy thù hận trở về, rachel đối mặt với sự tranh đấu đầy ác mộng giữa sự sống và cái chết để cứu bản thân cô và đứa con trai nhỏ trong bộ phim ly kì khiến bạn nhảy dựng khỏi ghế này."
100052919,siêu trộm (the score),"ba thế hệ diễn viên được ca tụng đã hợp tác trong siêu trộm, một bộ phim tội phạm hấp dẫn ly kì đánh dấu lần đầu tiên mà diễn viên huyền thoại người đã thắng giải oscar®robert de niro và marlon brando đóng chung trên màn ảnh. cùng với edward norton, siêu trộm làm nhà phê bình lẫn khán giả phải kinh ngạc. khi chuyên gia phá két nick wells (de niro) quyết định đã đến lúc để ổn định cùng với cô bạn gái diane (angela bassett) và tập trung vào việc kinh doanh hợp pháp của mình, quản lí một câu lạc bộ nhạc jazz ban đêm ở montreal, bạn của ông và cộng sự max (brando) lại có kế hoạch khác. ngập trong nợ nần với ông trùm tội phạm, max cần nick để thực hiện phi vụ cuối cùng: giúp tên trộm mới jack teller (norton) ăn cắp một vương trượng trị giá 30 triệu đô từ nhà customs. bị hấp dẫn bởi số tiền lương ngày 6 triệu đô, nick miễn cưỡng đồng ý làm việc này. nhưng thứ tưởng như là một cái két sắt lại trở thành một canh bạc đầy rủi ro khi sự đụng độ của những cái tôi đe dọa đến việc kéo hết họ xuống. hợp tác trình diễn bởi những nghệ sĩ nhạc jazz vĩ đại cassandra wilson và mose allison, siêu trộm là một trong những bộ phim thông minh, giải trí nhất với sự bất ngờ ở mỗi chuyển biến."
100052920,show diễn của truman (the truman show),"anh ấy là ngôi sao của show diễn - nhưng anh ta không hề biết. jim carrey khiến các nhà phê bình cũng như khán giả sửng sốt trong vai truman burbank vô thức trong một bộ phim của đạo diễn peter weir (witness, dead poets society) về một người đàn ông mà cuộc đời là một show truyền hình không ngừng nghỉ. truman không hề nhận ra rằng quê nhà kì lạ của anh là một phòng thu khổng lồ được điều hành bởi một chế tác/ đạo diễn/ nhà sản xuất có tầm nhìn xa (ed harris), những người sống và làm việc ở đó là những diễn viên hollywood, thậm chí cả người vợ không ngừng sủi bọt cũng là một nhân viên hợp đồng. dần dân, truman trở nên thông minh hơn. và những việc anh ta làm về sự khám phá của mình sẽ khiến bạn phải cười, khóc và hô hào như một số ít phim đã từng làm được."
100052922,phi công siêu đẳng (top gun),"phi công siêu đẳng xem xét các nguy cơ và sự kịch tính đón chờ mỗi phi công tại mỗi trường học vũ khí danh tiếng của hải quân mỹ. tom cruise thủ vai pete ""maverick"" mitchell sáng giá, một người lái gan dạ, người mà sẽ hứa hẹn trở thành người giỏi nhất trong những người giỏi nhất. và kelly mcgillis vào vai một người hướng dẫn công dân đã dạy cho maverick một vài thứ mà bạn không thể học từ lớp học."
100052923,vùng tối của mặt trăng (transformers dark of the moon),"với kinh phí 195 triệu usd, transformers: dark of the moon thu về 1,12 tỷ usd trên toàn thế giới, có doanh thu cao thứ hai của năm 2011 và là bộ phim có doanh thu cao nhất trong loạt transformers."
100052924,bại binh phục hận (transformers: revenge of the fallen),"bại binh phục hận - transformers: revenge of the fallen 2009 là một bộ phim hành động khoa học viễn tưởng trong loạt series phim transformers của đạo diễn michael bay. hai năm sau khi sam witwicky (shia labeouf và những người bạn autobot cứu trái đất khỏi tay của bọn decepticons, ông phải đối mặt với một trận chiến mới. trong khi đó, optimus prime và autobots đang làm việc với một tổ chức quân sự bí mật để làm một ngôi nhà trên trái đất. một deceopticon cổ đại, the fallen được triệu hồi đến để trả thù. lúc này sam và bạn gái mikaela phải tìm ra nguồn gốc của transformers trên trái đất và thấy một tia hi vọng có thể đánh bại the fallen."
100052927,bay lên trời cao (up in the air),"bộ phim kể về ryan bingham – một chuyên gia sa thải nhân viên. những nỗi đau đớn, thù hằn và tuyệt vọng của khách hàng đã cho anh ta có những sự thương xót giả dối, ruột bỏ ngoài da, yêu thương những cái thứ yếu. khi ông chủ của ryan thuê natalie, một cô gái trẻ đầy kiêu ngạo, cô ta đã phát triển một phương thức truyền hình hội nghị cho phép kết thúc mà không cần rời khỏi phòng họp, thực chất là lăm le thế chỗ của ryan. và giờ là lúc ryan cảm thấy bị đe dọa và hiểu rằng nếu điều đó được thông qua, đời gã sẽ “vô gia cư”, không còn những chuyến bay đi về. ryan phải chứng minh rằng đuổi việc là một nghệ thuật đòi hỏi có sự giao tiếp trực tiếp giữa người và người. bởi vì nhân vật chính của phim là một người luôn di chuyển, nên người xem cũng được rong ruổi theo mọi miền nước mỹ, với những cảnh vật đặc trưng của từng thành phố."
100052929,thế chiến z (world war z),"cựu nhân viên liên hợp quốc gerry lane dường như đang sống yên ổn với gia đình của mình, cho đến khi một ngày một đại dịch đã biến đa số dân số thế giới thành những thây ma vô hồn. sau khi trốn thoát được khỏi sự hỗn loạn, lane sẽ phải ra đi và tìm một câu trả lời cho sự bùng phát của đại dịch này, trước khi toàn bộ trái đất bị diệt vong."
100052930,tuổi mới lớn  (young adult),"charlize theron đóng vai mavis gary, một cựu nữ hoàng prom 37 tuổi, và hiện là nhà văn của dòng tiểu thuyết thanh thiếu niên, đã trở về quê nhà để sống lại những ngày tháng huy hoàng và giành lại anh bạn trai thời trung học nay đã lập gia đình. khi cô ấy phát hiện việc trở về nhiều thử thách hơn tưởng tượng, mavis thiết lập một sự kết nối bất thường với một anh bạn cùng lớp khi xưa và cả hai cùng phải đối mặt với sự thật nghiệt ngã của việc trưởng thành trong câu chuyện vừa rực rỡ và vui buồn lẫn lộn mà các nhà phê bình đánh giá là một thể loại hài độc đáo và quanh co, hài hước, chân thành."
100053145,vẻ đẹp mỹ (american beauty),"giành 5 tượng vàng oscar cho những hạng mục quan trọng nhất cùng 115 giải thưởng điện ảnh khác, bộ phim kể một câu chuyện sâu sắc, cay đắng, hài hước nhưng tuyệt đẹp về những ngày đáng nhớ cuối cùng của một người đàn ông mỹ trong khủng hoảng tuổi trung niên. cuộc sống vô vị của lester burnham trở nên xáo động hơn bao giờ hết khi ông bị ám ảnh tình dục với một cô bé mới lớn, bạn của con gái mình. dù đã cố hết sức để không đi quá giới hạn, nhưng lester lại bị chính cô bé trêu chọc, đồng thời phải đối mặt với sự nổi loạn của con gái và nỗi uất hận của bà vợ đang cho ông cắm sừng... bộ phim được đánh giá là một kiệt tác với phong cách kể chuyện tinh tế, đầy ám ảnh, ngôn ngữ điện ảnh đẹp mê hồn, dàn diễn viên xuất sắc và âm nhạc tuyệt vời."
100053147,ong vàng phiêu lưu ký (bee movie),"nhận được một đề cử quả cầu vàng cho phim hoạt hình hay nhất và thu về gần 300 triệu usd, bộ phim hoạt hình phiêu lưu, hài hước này có sự tham gia của một dàn sao hollywood trong câu chuyện ngộ nghĩnh về chú ong vàng barry kiện loài người đã ăn cắp mật của loài ong. ra trường rồi nhưng chú ong barry không hào hứng lắm với sự nghiệp duy nhất mà mình có thể chọn là làm mật ong. trong cuộc phiêu lưu ra khỏi tổ, barry gặp tai nạn và được cô chủ cửa hàng hoa vanessa cứu. barry phá lệ của loài ong, chơi thân với vanessa cho đến khi phát hiện ra một sự thật kinh khủng: con người mua mật ong ở tiệm tạp hóa để ăn. quá giận dữ, ong barry quyết định đòi công lý cho đồng loại bằng việc kiện con người. vụ kiện hi hữu khiến mạng sống của barry bị đe dọa..."
100053150,bắt tôi nếu có thể (catch me if you can),"dựa trên tiểu sử có thật của siêu lừa đảo trẻ tuổi nhất nước mỹ, dưới bàn tay đạo diễn bậc thầy steven spielberg, với hai siêu sao leonardo dicaprio và tom hanks vào vai chính, không có gì ngạc nhiên khi bộ phim này đã nhận 2 đề cử oscar, thu về hơn 352 triệu đô và được gần nửa triệu người xem đánh giá từ 8 đến 9/10 trên những website uy tín... đặc vụ fbi carl hanratty (tom hanks) được giao nhiệm vụ điều tra một kẻ tội phạm cực kỳ tinh ranh đã mạo danh phi công, bác sỹ, trợ lý chánh án để lừa đảo hàng triệu đô. carl không ngờ siêu lừa ấy lại là frank abagnale, một cậu trai chưa đến 19 tuổi, còn thích truyện tranh, thỉnh thoảng gọi điện cho đặc vụ vì không biết nói chuyện với ai. trong cuộc đuổi bắt quyết liệt, giữa cảnh sát và siêu lừa dần dần có mối liên hệ kỳ lạ..."
100053151,sát thủ giết thuê (collateral),"xứng đáng với thương hiệu của michael mann – đạo diễn kỳ cựu 4 lần được xướng tên trên thảm đỏ oscar, và ngôi sao tom cruise trong vai chính, bộ phim hành động về kẻ giết thuê cực kỳ thông minh, bí ẩn này đã làm khuynh đảo phòng vé, nhận được 14 giải thưởng điện ảnh uy tín và 2 đề cử oscar. max, một tài xế taxi lâu năm ở los angeles đã quá quen với công việc khá tẻ nhạt của mình, cho đến ngày một người đàn ông ăn mặc lịch thiệp bước lên xe anh, chi 600 đô la mỹ với đề nghị bao xe trọn đêm. max gật đầu đồng ý mà không hề biết mình sắp chở một sát thủ đi khắp thành phố để thanh toán từng con mồi... để vào vai tên sát thủ xuất quỷ nhập thần, tom cruise phải trải qua thử thách là đi giao hàng tại một chợ đông đúc ở mỹ mà không được để cho ai nhận diện."
100053152,cao bồi và người ngoài hành tinh (cowboys & aliens),"dựa trên truyện tranh cùng tên, bộ phim bom tấn này được đầu tư tới 163 triệu đô cho những cảnh quay công phu, kỹ xảo cực đỉnh, âm thanh sống động, và đặc biệt là sự tham gia của hai siêu sao hành động daniel craig và harrison ford vào vai cao bồi mỹ trong cuộc chiến vô tiền khoáng hậu chống lại quái vật ngoài hành tinh. năm 1873, một người người đàn ông đơn độc tỉnh dậy trên sa mạc khô cằn ở thị trấn absolution, bị thương, không nhớ gì cả, với một miếng kim loại kỳ quặc trên cổ tay. cảnh sát nhận ra anh ta là jake, một cao bồi đang bị truy nã. xảy ra một cuộc chiến nảy lửa giữa cảnh sát và thổ dân để bắt giữ jake, cho đến khi một chiếc tàu ngoài hành tinh bất ngờ hạ cánh, tấn công họ và miếng kim loại trên tay jake hóa ra là một thứ vũ khí cực kỳ lợi hại chống lại kẻ thù..."
100053155,giấc mơ danh vọng (dreamgirls),"đoạt 2 tượng vàng oscar, 2 quả cầu vàng cùng 61 giải thưởng điện ảnh khác, bộ phim ca nhạc này dựa trên tiểu sử có thật về nhóm nhạc huyền thoại the supremes, kể câu chuyện xúc động, đầy cảm hứng về ba cô gái da màu đã bất chấp mọi rào cản để biến giấc mơ âm nhạc của mình thành hiện thực. detroit, nước mỹ, đầu thập niên 60, ôm mộng thành ngôi sao nhạc pop, ba cô gái trẻ deena jones, effie white và lorrell robinson – chấp nhận là ca sĩ hát lót cho huyền thoại james ""thunder"" early cho đến khi ông bầu quyết định chọn một trong ba cô trở thành ca sĩ chính. tham lam, ghen tỵ và tình yêu xen vào khiến bước đường đến với khát vọng của nhóm bạn trở nên rối loạn... bên cạnh phần âm nhạc và âm thanh tuyệt vời, vai diễn của danh hài eddie murphy và ca sĩ jennifer hudson cũng gặt hái rất nhiều giải thưởng."
100053158,chuyến du lịch châu âu (eurotrip),"bộ phim hài hước, phiêu lưu tuổi teen này xoay quanh chuyến “phượt” sôi nổi của một nhóm bạn trẻ, với vô số những trải nghiệm kỳ quặc, vui nhộn và cũng rất oái oăm trên các thành phố nổi tiếng ở châu âu. bị bạn gái đá đúng ngày tốt nghiệp trung học, anh chàng scott hiền lành càng cay cú hơn khi nhận được lá thư của mieke, người bạn bên đức, tỏ ý an ủi và muốn gặp mặt. scott email mắng mieke biến thái rồi lập tức ân hận khi biết mieke hóa ra là một cô gái xinh đẹp. để chuộc lỗi, scott rủ bạn thân của mình là cooper tìm tới berlin xin lỗi mieke. đôi bạn trẻ ít tiền, lớ ngớ đi vòng vèo qua london, paris, amsterdam... để tìm tới berlin, gặp vô số những chuyện cười ra nước mắt dọc đường do khác biệt văn hóa và thiếu vốn sống..."
100053159,bước nhảy nổi loạn (footloose),"khơi lại ngọn lửa rock từ thập niên 80, phần 2 bộ phim ca nhạc này hấp dẫn với những vũ điệu và âm nhạc sôi động, dù vẫn trung thành với bản gốc vốn rất thành công nhưng thêm nét hiện đại hơn, lồng trong câu chuyện tình yêu và khát khao của nhóm bạn trẻ khuấy động cả thị trấn già nua bằng đam mê của mình. bản thân là một vũ công bẩm sinh, ren không thể sống thiếu âm nhạc và sàn nhảy. thế nhưng từ thành phố lớn boston, cậu lại phải chuyển đến sống trong một thị trấn nhỏ già nua, cổ hủ, nơi nhảy nhót tự do bị cấm tiệt. oái oăm hơn nữa, ren cảm mến cô bạn gái ariel cá tính để rồi phát hiện ra cha cô chính là người đã can thiệp để ban hành lệnh cấm nhảy khắc nghiệt này. không cam chịu bó tay, ren và nhóm bạn quyết tâm đại náo thị trấn, biến nó thành một sàn nhảy khổng lồ..."
100053162,biệt đội g.i.joe: cuộc chiến mãng xà (g.i. joe: the rise of cobra),"thu về 302 triệu đô, bộ phim bom tấn này quy tụ đạo diễn nổi tiếng, một dàn sao hạng a hollywood cùng tài tử hàn quốc lee byung-hun, mang tới câu chuyện hành động viễn tưởng ly kỳ về g.i.joe, một đội quân tinh nhuệ gồm những điệp viên có khả năng đặc biệt chống lại tổ chức mãng xà. thế kỷ 17, khi mâu thuẫn nổ ra giữa dòng họ mccullen và nhà vua, ngài mccullen bị bắt giam và chịu hình phạt khủng khiếp là gắn chiếc mặt nạ nung đỏ vào mặt vĩnh viễn. hậu duệ của mccullen ở thế kỷ 21 đã sáng chế ra một vũ khí khủng khiếp hòng nhấn chìm cả thế giới trong hỗn loạn. hy vọng duy nhất nằm ở biệt đội g.i.joe... hình ảnh mãn nhãn trong phim là kết quả hợp tác của 6 công ty hiệu ứng hình ảnh hàng đầu hollywood. riêng cảnh phá hủy tháp eiffel được dựng sinh động đến từng chi tiết."
100053163,sứ mệnh thiên hà (galaxy quest),"đoạt 7 giải thưởng điện ảnh, được tạp chí uy tín reader's digest của mỹ xếp vào top 100 phim vui nhộn nhất mọi thời, bộ phim hành động thông minh, đầy châm biếm hài hước này kể về một nhóm diễn viên hết thời buộc phải làm siêu anh hùng, bảo vệ người ngoài hành tinh chống lại kẻ thù hủy diệt. 18 năm sau khi đóng loạt phim viễn tưởng “sứ mệnh thiên hà”, ba diễn viên chính vẫn không sao thoát khỏi cái bóng của nó. cuộc sống của họ quanh quẩn mãi với công việc nhạt phèo, đóng lại vẫn các nhân vật đó để mua vui cho người hâm mộ. cho đến một ngày, hai người ngoài hành tinh thật sự, đại diện cho tộc thermians tìm đến họ, cầu cứu sự giúp đỡ chống lại kẻ địch vô cùng nguy hiểm. giờ đây nhóm diễn viên buộc phải trở thành những người hùng thiên hà thực sự nhưng họ biết phải làm gì?"
100053168,yêu trong mười ngày (how to lose a guy in 10 days),"bộ phim hài, lãng mạn về một trò chơi tình ái oái oăm nhất, và cũng nực cười nhất, với diễn xuất ăn ý của cặp sao tài sắc, cả hai đều từng được xướng tên trên thảm đỏ oscar - kate hudson và matthew mcconaughey. cô phóng viên độc thân quyến rũ andie anderson đi thực tế để viết một đề tài oái oăm: ""làm thế nào để đá một chàng trai trong 10 ngày?"" trong khi đó ben cũng nhận được lời thách đố nếu trong 10 ngày tán đổ một cô gái và đưa đến buổi tiệc ra mắt thì hợp đồng quảng cáo kim cương sẽ thuộc về tay anh. số phận run rủi cho cặp đôi gặp gỡ và nhanh chóng dính nhau như sam. nhưng cuộc tình này sẽ đi về đâu khi cô nàng tìm mọi cách để đá bạn trai còn anh chàng lại cố gắng nhẫn nhịn để có thể ra mắt bạn gái đúng ngày?"
100053171,công phu gấu trúc (kung fu panda),"được đề cử oscar cho phim hoạt hình hay nhất, gặt hái 18 giải thưởng điện ảnh và doanh thu đến 631, 7 triệu usd, bộ phim về chú gấu trúc đặc biệt này không chỉ mãn nhãn với những màn kung-fu vừa điêu luyện vừa hài hước mà còn gửi gắm nhiều bài học triết lý phương đông đầy ý nghĩa, về tình bạn, tình thày trò và khám phá bản thân. được lựa chọn bất ngờ từ lời tiên tri cổ xưa, chú gấu po đã gia nhập thế giới võ thuật trong sự ngỡ ngàng của bao người. với thân hình ục ịch, gấu po đã gặp những tình huống cười đau bụng trong quá trình luyện võ cùng đồng đội để chống lại kẻ thù cũ đầy nguy hiểm.  phim có sự tham gia lồng tiếng của dàn sao lừng lẫy hollywood như diễn viên hài gạo cội jack black và nữ minh tinh angelina jolie."
100053172,công phu gấu trúc 2 (kung fu panda 2),"thu về 665, 6 triệu usd tiền vé và đề cử oscar cho phim hoạt hình hay nhất, chú gấu trúc mũm mĩm tái xuất màn bạc trong một trận chiến ác liệt hơn cùng những hé lộ về thân phận thật sự của mình.  po cùng đồng đội bước vào hành trình gian nan để ngăn chặn tên lãnh chúa độc ác shen và vũ khí hủy diệt của hắn. mọi cố gắng trở nên khó khăn hơn khi cơn ác mộng kỳ lạ về quá khứ cứ liên tục ám ảnh chú gấu trúc tội nghiệp. liệu po có thể tìm lại bản thân, cân bằng với hiện tại và chiến đấu bảo vệ mọi người? phim vừa khéo léo đan xen những màn đấu võ hài hước mà hoành tráng vừa làm nổi bật câu chuyện ý nghĩa về tình cảm gia đinh và tình đồng đội, với sự góp giọng của dàn sao nổi tiếng jack black, angelina jolie và thành long."
100053173,bí mật ngôi mộ cổ (lara croft: tomb raider),"dựa trên trò chơi điện tử “đi tìm mộ cổ” rất được ưa chuộng, với kiều nữ nóng bỏng angelina jolie, các cảnh quay hoành tráng, lạ mắt ở campuchia và siberia, bộ phim bom tấn này đã lập kỷ lục là phim hành động có lợi nhuận cao nhất mà vai chính lại là nữ. sinh ra trong một gia đình quý tộc anh giàu có,  lara croft (angelina jolie) có cá tính mạnh mẽ, đam mê phiêu lưu và tìm kiếm cổ vật. nhiều năm sau ngày cha cô bị mất tích một cách bí hiểm, lara bất ngờ khám phá ra căn phòng bí mật dưới chân cầu thang, nơi cất giữ một chiếc đồng hồ kỳ lạ. rồi bất ngờ hơn, cô nhận được bức thư của người cha quá cố, giải thích về vai trò của chiếc đồng hồ kèm những chỉ dẫn đưa lara vào cuộc phiêu lưu tìm kiếm ngôi mộ cổ tận xứ sở châu á xa xăm, đầy nguy hiểm..."
